task_id,WL,Retention,PEC,num_points
1053,31,6,8000,31
1054,31,6,9000,34
1055,31,6,10000,35
1056,32,4,0,29
1057,32,4,1000,30
1058,32,4,2000,33
1059,32,4,3000,33
1060,32,4,4000,32
1061,32,4,5000,31
1062,32,4,6000,31
1063,32,4,7000,32
1064,32,4,8000,33
1065,32,4,9000,38
1066,32,4,10000,35
1067,32,5,0,31
1068,32,5,1000,31
1069,32,5,2000,35
1070,32,5,3000,34
1071,32,5,4000,33
1072,32,5,5000,33
1073,32,5,6000,34
1074,32,5,7000,36
1075,32,5,8000,38
1076,32,5,9000,39
1077,32,5,10000,36
1078,32,6,0,29
1079,32,6,1000,28
1080,32,6,2000,29
1081,32,6,3000,31
1082,32,6,4000,30
1083,32,6,5000,29
1084,32,6,6000,30
1085,32,6,7000,31
1086,32,6,8000,31
1087,32,6,9000,36
1088,32,6,10000,33
1089,33,4,0,30
1090,33,4,1000,28
1091,33,4,2000,32
1092,33,4,3000,37
1093,33,4,4000,34
1094,33,4,5000,35
1095,33,4,6000,36
1096,33,4,7000,32
1097,33,4,8000,33
1098,33,4,9000,34
1099,33,4,10000,40
1100,33,5,0,30
1101,33,5,1000,32
1102,33,5,2000,33
1103,33,5,3000,37
1104,33,5,4000,35
1105,33,5,5000,35
1106,33,5,6000,37
1107,33,5,7000,34
1108,33,5,8000,35
1109,33,5,9000,37
1110,33,5,10000,40
1111,33,6,0,28
1112,33,6,1000,25
1113,33,6,2000,32
1114,33,6,3000,33
1115,33,6,4000,31
1116,33,6,5000,32
1117,33,6,6000,33
1118,33,6,7000,32
1119,33,6,8000,31
1120,33,6,9000,33
1121,33,6,10000,35
1122,34,4,0,29
1123,34,4,1000,28
1124,34,4,2000,30
1125,34,4,3000,33
1126,34,4,4000,33
1127,34,4,5000,33
1128,34,4,6000,32
1129,34,4,7000,33
1130,34,4,8000,35
1131,34,4,9000,38
1132,34,4,10000,35
1133,34,5,0,31
1134,34,5,1000,29
1135,34,5,2000,33
1136,34,5,3000,33
1137,34,5,4000,35
1138,34,5,5000,32
1139,34,5,6000,35
1140,34,5,7000,34
1141,34,5,8000,34
1142,34,5,9000,38
1143,34,5,10000,40
1144,34,6,0,27
1145,34,6,1000,25
1146,34,6,2000,29
1147,34,6,3000,32
1148,34,6,4000,31
1149,34,6,5000,30
1150,34,6,6000,30
1151,34,6,7000,29
1152,34,6,8000,32
1153,34,6,9000,33
1154,34,6,10000,31
1155,35,4,0,28
1156,35,4,1000,30
1157,35,4,2000,34
1158,35,4,3000,35
1159,35,4,4000,34
1160,35,4,5000,37
1161,35,4,6000,35
1162,35,4,7000,36
1163,35,4,8000,32
1164,35,4,9000,37
1165,35,4,10000,34
1166,35,5,0,28
1167,35,5,1000,33
1168,35,5,2000,32
1169,35,5,3000,34
1170,35,5,4000,34
1171,35,5,5000,36
1172,35,5,6000,34
1173,35,5,7000,39
1174,35,5,8000,34
1175,35,5,9000,40
1176,35,5,10000,37
1177,35,6,0,26
1178,35,6,1000,30
1179,35,6,2000,29
1180,35,6,3000,32
1181,35,6,4000,30
1182,35,6,5000,32
1183,35,6,6000,31
1184,35,6,7000,33
1185,35,6,8000,32
1186,35,6,9000,35
1187,35,6,10000,32
1188,36,4,0,29
1189,36,4,1000,30
1190,36,4,2000,33
1191,36,4,3000,33
1192,36,4,4000,34
1193,36,4,5000,34
1194,36,4,6000,36
1195,36,4,7000,37
1196,36,4,8000,38
1197,36,4,9000,38
1198,36,4,10000,35
1199,36,5,0,28
1200,36,5,1000,29
1201,36,5,2000,31
1202,36,5,3000,34
1203,36,5,4000,37
1204,36,5,5000,35
1205,36,5,6000,39
1206,36,5,7000,35
1207,36,5,8000,38
1208,36,5,9000,37
1209,36,5,10000,37
1210,36,6,0,27
1211,36,6,1000,27
1212,36,6,2000,31
1213,36,6,3000,29
1214,36,6,4000,34
1215,36,6,5000,33
1216,36,6,6000,34
1217,36,6,7000,32
1218,36,6,8000,33
1219,36,6,9000,35
1220,36,6,10000,33
1221,37,4,0,28
1222,37,4,1000,35
1223,37,4,2000,35
1224,37,4,3000,33
1225,37,4,4000,36
1226,37,4,5000,33
1227,37,4,6000,39
1228,37,4,7000,35
1229,37,4,8000,38
1230,37,4,9000,34
1231,37,4,10000,37
1232,37,5,0,29
1233,37,5,1000,34
1234,37,5,2000,36
1235,37,5,3000,34
1236,37,5,4000,35
1237,37,5,5000,32
1238,37,5,6000,39
1239,37,5,7000,35
1240,37,5,8000,39
1241,37,5,9000,35
1242,37,5,10000,40
1243,37,6,0,27
1244,37,6,1000,33
1245,37,6,2000,35
1246,37,6,3000,32
1247,37,6,4000,33
