task_id,WL,Retention,PEC,num_points
1078,32,3,0,22
1079,32,3,1000,22
1080,32,3,2000,24
1081,32,3,3000,22
1082,32,3,4000,24
1083,32,3,5000,27
1084,32,3,6000,26
1085,32,3,7000,27
1086,32,3,8000,27
1087,32,3,9000,26
1088,32,3,10000,30
1089,33,1,0,21
1090,33,1,1000,23
1091,33,1,2000,21
1092,33,1,3000,23
1093,33,1,4000,24
1094,33,1,5000,25
1095,33,1,6000,25
1096,33,1,7000,26
1097,33,1,8000,25
1098,33,1,9000,25
1099,33,1,10000,26
1100,33,2,0,22
1101,33,2,1000,23
1102,33,2,2000,26
1103,33,2,3000,22
1104,33,2,4000,27
1105,33,2,5000,27
1106,33,2,6000,29
1107,33,2,7000,29
1108,33,2,8000,27
1109,33,2,9000,26
1110,33,2,10000,29
1111,33,3,0,23
1112,33,3,1000,23
1113,33,3,2000,23
1114,33,3,3000,23
1115,33,3,4000,27
1116,33,3,5000,29
1117,33,3,6000,28
1118,33,3,7000,27
1119,33,3,8000,27
1120,33,3,9000,27
1121,33,3,10000,29
1122,34,1,0,22
1123,34,1,1000,23
1124,34,1,2000,22
1125,34,1,3000,24
1126,34,1,4000,23
1127,34,1,5000,27
1128,34,1,6000,25
1129,34,1,7000,23
1130,34,1,8000,24
1131,34,1,9000,23
1132,34,1,10000,23
1133,34,2,0,24
1134,34,2,1000,25
1135,34,2,2000,24
1136,34,2,3000,24
1137,34,2,4000,24
1138,34,2,5000,29
1139,34,2,6000,24
1140,34,2,7000,25
1141,34,2,8000,26
1142,34,2,9000,25
1143,34,2,10000,25
1144,34,3,0,22
1145,34,3,1000,24
1146,34,3,2000,23
1147,34,3,3000,24
1148,34,3,4000,24
1149,34,3,5000,30
1150,34,3,6000,25
1151,34,3,7000,24
1152,34,3,8000,28
1153,34,3,9000,27
1154,34,3,10000,26
1155,35,1,0,21
1156,35,1,1000,22
1157,35,1,2000,21
1158,35,1,3000,22
1159,35,1,4000,25
1160,35,1,5000,25
1161,35,1,6000,27
1162,35,1,7000,25
1163,35,1,8000,26
1164,35,1,9000,23
1165,35,1,10000,25
1166,35,2,0,23
1167,35,2,1000,25
1168,35,2,2000,24
1169,35,2,3000,24
1170,35,2,4000,26
1171,35,2,5000,27
1172,35,2,6000,29
1173,35,2,7000,26
1174,35,2,8000,32
1175,35,2,9000,25
1176,35,2,10000,28
1177,35,3,0,23
1178,35,3,1000,22
1179,35,3,2000,24
1180,35,3,3000,24
1181,35,3,4000,27
1182,35,3,5000,28
1183,35,3,6000,30
1184,35,3,7000,27
1185,35,3,8000,29
1186,35,3,9000,25
